ORDER_KEY,CUST_KEY,ORDER_STATUS,TOTAL_PRICE,ORDER_DATE,ORDER_PRIORITY,CLERK,SHIP_PRIORITY
1794727,113,F,36524.76,1992-06-21,4-NOT SPECIFIED,Clerk#000000759,0
3602048,205,O,210202.10,1996-11-15,4-NOT SPECIFIED,Clerk#000000027,0
3604293,716,F,129008.13,1992-06-16,1-URGENT,Clerk#000000472,0
3606245,680,O,6090.33,1995-10-25,5-LOW,Clerk#000000759,0
3608194,1693,O,299962.99,1997-06-11,4-NOT SPECIFIED,Clerk#000000982,0
3616099,2264,F,283200.27,1993-12-01,2-HIGH,Clerk#000000091,0
3618182,1693,F,216479.19,1993-02-27,5-LOW,Clerk#000000898,0
3622885,799,O,98064.40,1996-06-06,5-LOW,Clerk#000000765,0
3628037,742,F,147255.31,1994-02-25,5-LOW,Clerk#000000002,0
3634338,1376,O,115835.71,1995-07-13,4-NOT SPECIFIED,Clerk#000000433,0
3642112,629,F,90331.90,1994-01-21,4-NOT SPECIFIED,Clerk#000000150,0
3653600,1928,O,199231.12,1995-07-01,3-MEDIUM,Clerk#000000045,0
3653637,964,P,97764.31,1995-04-09,4-NOT SPECIFIED,Clerk#000000501,0
3660864,2342,O,1370.14,1998-03-22,3-MEDIUM,Clerk#000000604,0
3664290,2074,O,54104.08,1995-06-12,3-MEDIUM,Clerk#000000920,0
3665058,1327,O,50012.66,1997-03-03,4-NOT SPECIFIED,Clerk#000000711,0
3673447,2204,O,117472.94,1997-07-01,3-MEDIUM,Clerk#000000860,0
3674210,2347,F,291072.76,1993-09-14,2-HIGH,Clerk#000000147,0
3683361,1895,F,221052.96,1992-04-12,3-MEDIUM,Clerk#000000457,0
3687458,536,F,207510.12,1993-06-24,3-MEDIUM,Clerk#000000063,0
3687526,2204,F,264993.99,1994-05-12,5-LOW,Clerk#000000284,0
3689316,860,F,72152.41,1993-08-09,2-HIGH,Clerk#000000724,0
3696386,25,O,178710.68,1998-06-15,4-NOT SPECIFIED,Clerk#000000073,0
3701249,1006,O,88207.80,1997-05-15,4-NOT SPECIFIED,Clerk#000000565,0
3704803,416,F,123173.33,1992-04-17,1-URGENT,Clerk#000000245,0
3709442,1928,F,22912.65,1994-06-29,1-URGENT,Clerk#000000500,0
3711717,815,O,196880.32,1995-12-27,4-NOT SPECIFIED,Clerk#000000026,0
3762691,2204,F,242930.89,1994-01-31,5-LOW,Clerk#000000409,0
3766080,2170,O,116529.28,1995-07-28,5-LOW,Clerk#000000718,0
3766820,1081,O,91289.19,1997-07-27,2-HIGH,Clerk#000000129,0
3774114,2342,F,90118.97,1994-12-25,2-HIGH,Clerk#000000090,0
3778214,961,O,29993.58,1996-07-31,4-NOT SPECIFIED,Clerk#000000106,0
3783718,716,O,178245.43,1995-06-29,1-URGENT,Clerk#000000267,0
3788480,1217,O,136100.00,1997-04-06,1-URGENT,Clerk#000000435,0
3790822,205,O,78025.25,1996-04-01,5-LOW,Clerk#000000891,0
3805766,1657,O,107778.18,1998-05-09,4-NOT SPECIFIED,Clerk#000000804,0
3811845,799,O,82696.68,1996-02-12,3-MEDIUM,Clerk#000000386,0
3822658,1894,O,23273.54,1997-04-17,4-NOT SPECIFIED,Clerk#000000212,0
3823751,1468,O,88654.92,1996-08-07,5-LOW,Clerk#000000414,0
3826438,629,F,255268.75,1994-04-03,4-NOT SPECIFIED,Clerk#000000347,0
3837959,25,O,75823.91,1997-06-15,3-MEDIUM,Clerk#000000546,0
3839137,1006,F,212726.59,1994-07-30,5-LOW,Clerk#000000113,0
3843939,1982,O,234744.82,1995-07-13,1-URGENT,Clerk#000000787,0
3851493,1618,O,202214.96,1997-11-13,1-URGENT,Clerk#000000820,0
3851908,1894,F,4677.41,1993-02-27,5-LOW,Clerk#000000997,0
3857442,113,O,34791.48,1997-03-21,5-LOW,Clerk#000000286,0
3859490,1403,O,111153.39,1997-06-22,5-LOW,Clerk#000000424,0
3861761,934,F,68882.89,1992-10-12,2-HIGH,Clerk#000000079,0
3863585,908,O,63793.65,1995-11-11,4-NOT SPECIFIED,Clerk#000000382,0
3870916,1657,F,42354.78,1993-11-27,4-NOT SPECIFIED,Clerk#000000328,0
3876001,1009,F,219355.92,1995-02-23,2-HIGH,Clerk#000000024,0
3878117,2204,O,165217.06,1996-07-22,1-URGENT,Clerk#000000345,0
3881415,205,O,43586.25,1995-03-25,1-URGENT,Clerk#000000644,0
3882496,836,F,167002.23,1993-09-23,2-HIGH,Clerk#000000342,0
3886240,1657,O,285957.29,1998-02-27,3-MEDIUM,Clerk#000000330,0
3892325,1468,O,12848.60,1997-06-14,2-HIGH,Clerk#000000989,0
3894467,1228,O,293911.44,1998-05-15,4-NOT SPECIFIED,Clerk#000000231,0
3896071,799,F,251831.52,1992-04-13,3-MEDIUM,Clerk#000000820,0
3900933,469,F,135564.30,1992-02-04,1-URGENT,Clerk#000000293,0
3905668,536,O,198946.38,1996-05-17,4-NOT SPECIFIED,Clerk#000000085,0
3926659,2170,F,182073.73,1995-01-09,1-URGENT,Clerk#000000792,0
3926660,2170,F,115952.72,1992-05-02,2-HIGH,Clerk#000000543,0
3928388,1895,F,301207.02,1992-01-06,2-HIGH,Clerk#000000075,0
3933312,961,O,100362.25,1996-11-04,1-URGENT,Clerk#000000600,0
3934247,964,F,95672.11,1992-02-26,5-LOW,Clerk#000000296,0
3942529,1715,O,134010.85,1996-09-19,4-NOT SPECIFIED,Clerk#000000150,0
3947300,1895,O,92634.09,1996-02-03,1-URGENT,Clerk#000000918,0
3954375,1691,O,10827.58,1997-08-13,1-URGENT,Clerk#000000820,0
3955264,1739,O,90694.93,1996-09-22,5-LOW,Clerk#000000344,0
3955776,2141,O,297792.30,1996-10-19,2-HIGH,Clerk#000000578,0
3968007,938,F,281972.74,1992-08-07,1-URGENT,Clerk#000000804,0
3968546,2323,F,186155.02,1993-07-09,2-HIGH,Clerk#000000346,0
3971075,2114,F,53720.86,1992-08-17,4-NOT SPECIFIED,Clerk#000000177,0
3974560,1715,O,172191.58,1997-12-21,5-LOW,Clerk#000000109,0
3983168,205,O,235625.45,1996-07-02,3-MEDIUM,Clerk#000000194,0
3987459,961,O,150944.57,1996-04-18,2-HIGH,Clerk#000000774,0
3993059,1081,F,217187.22,1994-01-05,2-HIGH,Clerk#000000420,0
3994631,2347,F,13701.54,1992-05-15,5-LOW,Clerk#000000510,0
4001218,1306,O,125872.44,1996-11-05,5-LOW,Clerk#000000680,0
4008485,370,F,2323.14,1992-07-28,2-HIGH,Clerk#000000179,0
4010307,886,O,197497.77,1997-12-19,3-MEDIUM,Clerk#000000399,0
4017635,1481,F,428524.85,1994-10-09,5-LOW,Clerk#000000721,0
4018887,901,O,162189.86,1996-06-10,4-NOT SPECIFIED,Clerk#000000538,0
4029476,886,F,296756.03,1992-04-20,2-HIGH,Clerk#000000698,0
4047168,2342,O,232517.27,1995-07-09,4-NOT SPECIFIED,Clerk#000000955,0
4052997,1081,F,30200.08,1995-01-04,3-MEDIUM,Clerk#000000059,0
4056071,1100,F,224701.32,1992-02-21,4-NOT SPECIFIED,Clerk#000000124,0
4063779,901,O,377288.16,1997-07-03,2-HIGH,Clerk#000000260,0
4081570,938,O,186378.78,1997-12-01,1-URGENT,Clerk#000000711,0
4098211,496,F,142425.46,1992-03-20,4-NOT SPECIFIED,Clerk#000000477,0
4101349,1739,O,156577.77,1997-07-29,5-LOW,Clerk#000000386,0
4120323,416,O,19122.27,1997-09-18,1-URGENT,Clerk#000000503,0
4124192,938,F,194770.90,1992-07-22,3-MEDIUM,Clerk#000000145,0
4124898,1664,F,209727.14,1994-04-15,1-URGENT,Clerk#000000490,0
4132385,2204,O,201736.96,1996-10-31,3-MEDIUM,Clerk#000000634,0
4145671,1006,F,133046.33,1992-02-28,4-NOT SPECIFIED,Clerk#000000914,0
4145728,496,O,64543.02,1995-12-27,2-HIGH,Clerk#000000499,0
4146853,1306,O,343487.51,1995-08-27,5-LOW,Clerk#000000146,0
4150406,1081,O,218238.80,1998-07-19,3-MEDIUM,Clerk#000000617,0
4152229,961,O,62107.97,1996-04-26,1-URGENT,Clerk#000000796,0
4161671,1468,F,197285.77,1994-05-27,5-LOW,Clerk#000000730,0
4174594,1894,O,106426.71,1997-01-31,5-LOW,Clerk#000000658,0
4176256,629,F,232737.14,1992-05-29,1-URGENT,Clerk#000000400,0
4189479,1100,F,258282.72,1994-06-30,1-URGENT,Clerk#000000576,0
4192001,25,O,321333.30,1997-01-06,3-MEDIUM,Clerk#000000812,0
4194819,1228,O,86476.78,1997-04-22,3-MEDIUM,Clerk#000000177,0
2405734,886,O,51232.29,1997-07-13,1-URGENT,Clerk#000000499,0
2410048,2171,O,191397.54,1998-02-11,1-URGENT,Clerk#000000921,0
2417539,1894,O,124568.71,1998-04-04,4-NOT SPECIFIED,Clerk#000000850,0
2425574,25,F,33142.79,1993-11-25,2-HIGH,Clerk#000000074,0
2440480,205,F,127675.90,1992-02-09,3-MEDIUM,Clerk#000000449,0
2440577,1715,F,112974.87,1993-09-25,5-LOW,Clerk#000000490,0
2443136,961,O,46546.12,1998-04-08,5-LOW,Clerk#000000011,0
2445281,1081,F,39362.48,1993-11-19,3-MEDIUM,Clerk#000000407,0
2446657,472,O,306743.78,1995-05-30,3-MEDIUM,Clerk#000000458,0
2454978,113,O,50172.93,1995-07-18,3-MEDIUM,Clerk#000000223,0
2456066,370,F,121384.46,1992-07-27,5-LOW,Clerk#000000895,0
2462496,1982,O,198549.70,1996-02-06,1-URGENT,Clerk#000000303,0
2462624,1376,P,185274.49,1995-04-22,1-URGENT,Clerk#000000610,0
2468485,964,O,229815.15,1996-10-04,4-NOT SPECIFIED,Clerk#000000346,0
2489216,1618,O,63112.22,1996-11-18,1-URGENT,Clerk#000000243,0
2492706,2114,O,312545.05,1996-03-12,3-MEDIUM,Clerk#000000516,0
2494208,961,F,173467.47,1994-04-19,2-HIGH,Clerk#000000425,0
2506279,2323,F,297711.71,1993-12-24,5-LOW,Clerk#000000166,0
2513122,934,F,205382.77,1994-03-08,3-MEDIUM,Clerk#000000982,0
2521574,1286,O,242094.65,1996-01-17,3-MEDIUM,Clerk#000000008,0
2524384,2347,P,39072.00,1995-03-12,1-URGENT,Clerk#000000074,0
2529249,1468,F,247737.72,1994-04-17,3-MEDIUM,Clerk#000000555,0
2534822,1228,F,169459.25,1992-07-18,4-NOT SPECIFIED,Clerk#000000919,0
2547394,815,O,156460.81,1996-11-04,2-HIGH,Clerk#000000893,0
2551972,964,O,282758.71,1996-04-13,1-URGENT,Clerk#000000053,0
2555493,1228,F,70770.19,1992-08-19,3-MEDIUM,Clerk#000000723,0
2559110,38,O,203191.72,1996-08-08,4-NOT SPECIFIED,Clerk#000000092,0
2563776,934,O,167345.68,1997-06-23,2-HIGH,Clerk#000000584,0
2573732,563,O,100934.39,1996-09-19,4-NOT SPECIFIED,Clerk#000000589,0
2577922,1376,F,206665.30,1994-11-29,4-NOT SPECIFIED,Clerk#000000186,0
2579014,2264,O,115644.72,1995-07-23,2-HIGH,Clerk#000000751,0
2596772,1657,F,188029.76,1994-05-12,1-URGENT,Clerk#000000278,0
2613927,469,O,400433.88,1996-06-08,3-MEDIUM,Clerk#000000933,0
2624384,1421,O,65373.41,1997-03-18,3-MEDIUM,Clerk#000000759,0
2641889,1481,O,317752.42,1998-07-20,4-NOT SPECIFIED,Clerk#000000053,0
2642785,961,F,243124.42,1992-06-30,3-MEDIUM,Clerk#000000402,0
2646823,886,O,203817.87,1996-12-30,3-MEDIUM,Clerk#000000606,0
2687621,469,O,259047.66,1995-11-28,5-LOW,Clerk#000000672,0
2689184,1252,F,267722.77,1994-01-25,1-URGENT,Clerk#000000034,0
2693729,1894,F,187781.75,1993-05-11,5-LOW,Clerk#000000946,0
2694405,2141,O,96582.76,1997-10-27,1-URGENT,Clerk#000000725,0
2697637,2074,O,248065.21,1997-03-20,5-LOW,Clerk#000000345,0
2699044,472,O,174299.14,1997-11-15,4-NOT SPECIFIED,Clerk#000000635,0
2705348,1252,O,224325.30,1996-11-24,1-URGENT,Clerk#000000990,0
2706625,2071,O,301508.94,1997-02-02,2-HIGH,Clerk#000000643,0
2712544,472,O,127939.24,1995-06-17,5-LOW,Clerk#000000106,0
2717157,2204,F,79218.32,1994-08-06,4-NOT SPECIFIED,Clerk#000000151,0
2721857,1006,O,193364.12,1997-03-08,3-MEDIUM,Clerk#000000896,0
2725059,1252,O,169478.28,1998-03-12,3-MEDIUM,Clerk#000000691,0
2725511,1306,O,185084.36,1998-03-06,1-URGENT,Clerk#000000950,0
2726114,2347,F,2088.25,1994-12-05,4-NOT SPECIFIED,Clerk#000000178,0
2732065,2204,F,159915.09,1992-02-29,4-NOT SPECIFIED,Clerk#000000820,0
2739395,370,F,80239.23,1994-12-13,3-MEDIUM,Clerk#000000038,0
2741474,2074,O,130855.28,1996-08-19,1-URGENT,Clerk#000000282,0
2754727,68,O,54635.12,1995-09-03,4-NOT SPECIFIED,Clerk#000000826,0
2757925,1894,O,114563.34,1995-06-13,2-HIGH,Clerk#000000530,0
2762785,1403,F,22055.84,1994-09-12,3-MEDIUM,Clerk#000000537,0
2764164,742,F,368699.14,1993-04-24,3-MEDIUM,Clerk#000000572,0
2765281,1618,O,110570.07,1996-03-17,2-HIGH,Clerk#000000275,0
2769568,1327,O,132817.69,1998-01-27,1-URGENT,Clerk#000000905,0
2772673,1306,F,143197.63,1994-03-19,1-URGENT,Clerk#000000050,0
2774982,205,O,146511.69,1995-10-02,4-NOT SPECIFIED,Clerk#000000916,0
2775362,1691,F,200473.17,1994-11-23,3-MEDIUM,Clerk#000000524,0
2776192,1306,F,160630.25,1993-09-24,1-URGENT,Clerk#000000125,0
2781991,536,O,239527.99,1998-01-05,2-HIGH,Clerk#000000828,0
2785445,2323,F,150397.71,1992-05-21,1-URGENT,Clerk#000000788,0
2790564,563,F,220396.43,1993-02-12,3-MEDIUM,Clerk#000000250,0
2812131,799,F,173035.60,1992-04-23,4-NOT SPECIFIED,Clerk#000000878,0
2812581,1306,F,65147.65,1994-12-20,3-MEDIUM,Clerk#000000703,0
2814209,799,F,81583.85,1994-01-02,4-NOT SPECIFIED,Clerk#000000809,0
2814500,1306,F,122470.18,1992-04-09,4-NOT SPECIFIED,Clerk#000000310,0
2838721,934,O,76484.45,1996-09-12,5-LOW,Clerk#000000045,0
2840096,964,F,282400.87,1994-04-21,1-URGENT,Clerk#000000241,0
2851936,799,O,121678.50,1996-03-28,2-HIGH,Clerk#000000025,0
2854150,934,O,27724.87,1996-05-11,5-LOW,Clerk#000000159,0
2860422,536,P,291815.21,1995-04-17,4-NOT SPECIFIED,Clerk#000000661,0
2889159,908,O,114855.84,1997-06-02,5-LOW,Clerk#000000008,0
2904100,536,O,19126.93,1996-03-19,4-NOT SPECIFIED,Clerk#000000209,0
2914818,1928,O,257281.59,1997-07-29,5-LOW,Clerk#000000622,0
2917317,205,F,145785.96,1994-12-26,3-MEDIUM,Clerk#000000421,0
2932227,934,F,179428.33,1992-04-27,4-NOT SPECIFIED,Clerk#000000434,0
2933888,1468,O,240633.08,1995-08-25,2-HIGH,Clerk#000000700,0
2937315,961,O,324934.78,1998-04-23,1-URGENT,Clerk#000000653,0
2938311,1468,O,326837.00,1997-10-13,3-MEDIUM,Clerk#000000134,0
2939910,2323,P,97082.45,1995-05-25,4-NOT SPECIFIED,Clerk#000000589,0
2941057,469,O,123852.13,1996-01-08,5-LOW,Clerk#000000918,0
2944802,416,O,143055.59,1996-11-13,1-URGENT,Clerk#000000349,0
2945570,1468,O,220302.37,1996-12-04,5-LOW,Clerk#000000002,0
2953568,1468,O,56255.84,1995-09-24,5-LOW,Clerk#000000083,0
2957062,1009,O,103306.44,1997-08-04,5-LOW,Clerk#000000546,0
2961223,1739,O,37569.19,1996-09-09,5-LOW,Clerk#000000757,0
2969250,1376,O,112465.57,1995-07-25,2-HIGH,Clerk#000000600,0
2974244,938,O,216604.86,1996-06-14,1-URGENT,Clerk#000000558,0
2980707,1009,O,246918.17,1997-11-14,5-LOW,Clerk#000000806,0
2983142,2204,F,145266.45,1993-08-22,3-MEDIUM,Clerk#000000603,0
2990692,536,O,275527.09,1998-01-06,5-LOW,Clerk#000000011,0
2992995,1739,F,68314.90,1994-05-30,5-LOW,Clerk#000000047,0
4209606,742,F,203008.03,1993-06-29,5-LOW,Clerk#000000416,0
4210630,886,O,111116.85,1996-05-10,3-MEDIUM,Clerk#000000282,0
4212929,1468,O,25341.92,1998-04-18,4-NOT SPECIFIED,Clerk#000000445,0
4230596,1327,O,6863.00,1996-08-19,1-URGENT,Clerk#000000543,0
4232033,1664,F,265900.10,1993-07-05,2-HIGH,Clerk#000000420,0
4242183,2204,F,74868.87,1993-10-19,3-MEDIUM,Clerk#000000728,0
4244610,1009,F,195665.05,1993-08-11,1-URGENT,Clerk#000000549,0
4256481,320,F,345511.26,1993-08-09,3-MEDIUM,Clerk#000000004,0
4260806,2342,F,93616.45,1992-04-03,1-URGENT,Clerk#000000337,0
4261670,1657,O,1247.75,1997-06-12,2-HIGH,Clerk#000000473,0
4264353,1421,O,311444.86,1996-05-28,5-LOW,Clerk#000000512,0
4268800,2141,F,137220.18,1993-01-19,3-MEDIUM,Clerk#000000826,0
4270432,205,O,179258.25,1998-05-14,2-HIGH,Clerk#000000843,0
4279808,934,O,210443.67,1996-12-09,3-MEDIUM,Clerk#000000517,0
4282310,2323,F,27239.81,1994-02-03,1-URGENT,Clerk#000000963,0
4282790,934,F,60002.89,1992-12-23,2-HIGH,Clerk#000000139,0
4285697,2071,O,3342.06,1997-06-17,1-URGENT,Clerk#000000210,0
4295303,1273,F,146377.70,1993-11-29,3-MEDIUM,Clerk#000000186,0
4303426,205,F,106329.65,1993-03-30,1-URGENT,Clerk#000000942,0
4304263,901,F,126587.16,1994-03-06,5-LOW,Clerk#000000741,0
4325636,961,O,67446.72,1995-08-15,1-URGENT,Clerk#000000871,0
4349792,886,O,117043.37,1996-06-08,2-HIGH,Clerk#000000830,0
4354689,1306,F,124539.73,1993-03-13,3-MEDIUM,Clerk#000000710,0
4362887,1739,F,226829.73,1993-04-07,3-MEDIUM,Clerk#000000427,0
4374343,806,F,57319.00,1994-11-21,4-NOT SPECIFIED,Clerk#000000320,0
4376901,1468,F,247663.32,1992-04-24,2-HIGH,Clerk#000000091,0
4383494,466,O,187108.81,1996-07-24,4-NOT SPECIFIED,Clerk#000000662,0
4385537,466,F,128876.55,1992-08-05,4-NOT SPECIFIED,Clerk#000000396,0
4387367,245,O,233916.63,1995-08-14,4-NOT SPECIFIED,Clerk#000000633,0
4392450,563,F,18408.77,1992-03-03,3-MEDIUM,Clerk#000000745,0
4396997,2171,O,98776.80,1998-04-03,1-URGENT,Clerk#000000610,0
4398785,2071,O,112782.96,1995-12-15,5-LOW,Clerk#000000030,0
4403300,886,O,32773.39,1997-08-03,5-LOW,Clerk#000000356,0
4406116,416,F,267731.75,1993-09-08,1-URGENT,Clerk#000000628,0
4413824,2170,F,94405.81,1993-05-14,5-LOW,Clerk#000000319,0
4416740,496,F,40472.86,1994-01-03,4-NOT SPECIFIED,Clerk#000000732,0
4420357,961,O,149790.29,1995-12-09,2-HIGH,Clerk#000000736,0
4422277,1327,O,206522.97,1997-05-17,2-HIGH,Clerk#000000246,0
4426340,901,O,130785.30,1996-05-09,3-MEDIUM,Clerk#000000569,0
4431429,1657,O,30795.28,1996-05-23,3-MEDIUM,Clerk#000000491,0
4444481,629,O,214117.19,1996-07-06,1-URGENT,Clerk#000000338,0
4462372,472,F,109409.02,1995-01-12,2-HIGH,Clerk#000000333,0
4471746,2171,O,23000.06,1997-06-02,2-HIGH,Clerk#000000766,0
4487076,1273,F,96240.04,1992-10-06,5-LOW,Clerk#000000164,0
4487523,1481,O,166237.22,1996-03-06,2-HIGH,Clerk#000000568,0
4503424,2171,O,23428.36,1995-08-13,5-LOW,Clerk#000000560,0
4518147,469,F,30057.09,1992-04-28,5-LOW,Clerk#000000520,0
4522465,113,O,404480.82,1995-07-15,4-NOT SPECIFIED,Clerk#000000482,0
4523526,1657,F,17223.19,1993-07-27,3-MEDIUM,Clerk#000000578,0
4523908,1421,O,80795.46,1997-08-07,4-NOT SPECIFIED,Clerk#000000028,0
4525251,38,O,22202.38,1996-03-07,3-MEDIUM,Clerk#000000391,0
4536130,1081,F,16759.74,1992-05-30,2-HIGH,Clerk#000000484,0
4540324,1217,F,68700.57,1994-10-16,3-MEDIUM,Clerk#000000434,0
4540676,1376,O,61108.33,1998-04-30,5-LOW,Clerk#000000609,0
4542817,2347,O,285432.78,1997-09-16,3-MEDIUM,Clerk#000000137,0
4558885,961,O,104991.53,1998-02-16,4-NOT SPECIFIED,Clerk#000000808,0
4559941,370,F,55539.05,1993-05-27,4-NOT SPECIFIED,Clerk#000000602,0
4564162,2264,P,176653.25,1995-03-29,5-LOW,Clerk#000000235,0
4573191,2074,O,154372.23,1995-07-19,5-LOW,Clerk#000000840,0
4582469,1739,F,79269.85,1992-07-04,3-MEDIUM,Clerk#000000591,0
4588263,205,O,140312.35,1997-12-14,4-NOT SPECIFIED,Clerk#000000214,0
4590144,1306,F,154731.76,1992-10-13,2-HIGH,Clerk#000000786,0
4592385,2323,F,31741.93,1993-02-25,5-LOW,Clerk#000000714,0
4600805,901,P,95618.13,1995-04-30,2-HIGH,Clerk#000000250,0
4602212,742,O,223926.92,1998-04-12,2-HIGH,Clerk#000000045,0
4604804,496,O,78192.70,1995-12-16,1-URGENT,Clerk#000000268,0
4610337,2342,O,245128.26,1997-07-29,1-URGENT,Clerk#000000996,0
4621411,469,F,196748.12,1993-04-26,3-MEDIUM,Clerk#000000187,0
4622758,1273,O,163218.69,1995-12-21,4-NOT SPECIFIED,Clerk#000000676,0
4625703,1664,O,10623.04,1996-05-27,1-URGENT,Clerk#000000874,0
4628678,2204,F,184940.90,1992-04-27,4-NOT SPECIFIED,Clerk#000000945,0
4630214,901,P,121333.31,1995-02-22,4-NOT SPECIFIED,Clerk#000000002,0
4631104,205,O,31126.77,1998-03-08,4-NOT SPECIFIED,Clerk#000000459,0
4634213,113,O,46856.40,1998-02-22,1-URGENT,Clerk#000000503,0
4645156,964,F,55283.21,1993-02-07,5-LOW,Clerk#000000552,0
4656386,2204,O,7465.77,1997-10-02,5-LOW,Clerk#000000613,0
4663783,1693,F,309337.58,1992-05-20,4-NOT SPECIFIED,Clerk#000000762,0
4680231,496,F,191338.79,1993-06-25,5-LOW,Clerk#000000580,0
4682177,742,O,233573.66,1998-02-14,3-MEDIUM,Clerk#000000726,0
4687553,205,F,243464.39,1992-12-14,1-URGENT,Clerk#000000923,0
4688451,2347,O,66514.58,1998-01-08,2-HIGH,Clerk#000000444,0
4709766,1252,F,214167.96,1994-05-05,5-LOW,Clerk#000000754,0
4719973,1100,F,204760.91,1994-08-06,2-HIGH,Clerk#000000578,0
4725570,496,O,186618.91,1995-10-02,5-LOW,Clerk#000000549,0
4728711,806,O,245452.71,1998-07-23,3-MEDIUM,Clerk#000000744,0
4734309,1693,O,318450.43,1995-06-22,2-HIGH,Clerk#000000259,0
4745569,2347,F,153932.72,1993-01-07,5-LOW,Clerk#000000567,0
4748675,1468,O,62552.90,1997-03-04,4-NOT SPECIFIED,Clerk#000000930,0
4749510,629,F,142023.90,1995-02-06,2-HIGH,Clerk#000000070,0
4749892,1006,F,61866.63,1992-12-20,3-MEDIUM,Clerk#000000104,0
4759392,1618,O,39471.90,1995-07-08,5-LOW,Clerk#000000037,0
4760134,469,F,225780.23,1994-06-22,4-NOT SPECIFIED,Clerk#000000685,0
4762885,901,F,199821.54,1994-11-26,4-NOT SPECIFIED,Clerk#000000577,0
4771300,742,F,168383.45,1992-09-17,1-URGENT,Clerk#000000943,0
4772803,961,F,61174.87,1992-09-29,3-MEDIUM,Clerk#000000871,0
4773989,245,O,3860.09,1995-05-16,4-NOT SPECIFIED,Clerk#000000439,0
4787621,1618,O,80420.54,1996-09-16,3-MEDIUM,Clerk#000000039,0
4788100,860,O,111738.89,1997-01-17,5-LOW,Clerk#000000755,0
4790817,1664,O,367830.48,1995-07-26,2-HIGH,Clerk#000000893,0
