ORDER_KEY,CUST_KEY,ORDER_STATUS,TOTAL_PRICE,ORDER_DATE,ORDER_PRIORITY,CLERK,SHIP_PRIORITY
2414244,1126,F,252370.04,1992-10-20,4-NOT SPECIFIED,Clerk#000000749,0
2414822,1060,O,115311.28,1995-09-07,3-MEDIUM,Clerk#000000134,0
2416869,2254,O,241724.63,1997-12-09,1-URGENT,Clerk#000000352,0
2459236,1004,O,85253.92,1998-04-10,4-NOT SPECIFIED,Clerk#000000015,0
2464832,688,F,18660.90,1992-09-10,2-HIGH,Clerk#000000198,0
2485891,1030,O,134090.33,1996-01-23,3-MEDIUM,Clerk#000000154,0
2488771,37,F,260294.29,1992-05-23,1-URGENT,Clerk#000000117,0
2490787,1897,F,213272.97,1994-08-14,4-NOT SPECIFIED,Clerk#000000556,0
2493380,773,F,71869.40,1992-05-18,1-URGENT,Clerk#000000215,0
2499842,1205,O,219876.18,1995-11-17,4-NOT SPECIFIED,Clerk#000000205,0
2500448,1205,F,40021.25,1994-09-07,2-HIGH,Clerk#000000368,0
2508004,1526,O,172176.94,1996-08-09,2-HIGH,Clerk#000000099,0
2517157,214,F,214621.18,1994-06-28,2-HIGH,Clerk#000000143,0
2518593,1171,O,245085.22,1996-07-19,3-MEDIUM,Clerk#000000591,0
2521380,2201,F,220460.31,1992-08-30,4-NOT SPECIFIED,Clerk#000000005,0
2522309,1885,F,30241.30,1993-12-29,2-HIGH,Clerk#000000776,0
2529799,2479,F,321019.89,1994-10-24,5-LOW,Clerk#000000031,0
2535749,2006,F,46493.12,1994-12-27,3-MEDIUM,Clerk#000000385,0
2536711,2254,O,218523.18,1997-09-11,5-LOW,Clerk#000000872,0
2538276,91,F,9151.47,1992-07-12,1-URGENT,Clerk#000000264,0
2543686,2134,O,89692.11,1996-01-25,3-MEDIUM,Clerk#000000065,0
2546086,1465,F,249835.03,1992-01-24,4-NOT SPECIFIED,Clerk#000000401,0
2548770,574,O,206339.36,1995-12-03,3-MEDIUM,Clerk#000000746,0
2552260,1774,O,197816.89,1996-02-26,5-LOW,Clerk#000000805,0
2557380,1384,P,143546.44,1995-04-22,5-LOW,Clerk#000000978,0
2567269,829,O,102148.48,1997-08-02,2-HIGH,Clerk#000000469,0
2573568,829,O,162735.48,1996-08-21,3-MEDIUM,Clerk#000000993,0
2581698,316,O,10617.61,1996-03-11,2-HIGH,Clerk#000000213,0
2582084,1129,O,103462.98,1996-03-20,2-HIGH,Clerk#000000293,0
2583781,382,F,82137.47,1992-02-28,1-URGENT,Clerk#000000679,0
2591202,2467,F,52463.65,1993-02-01,1-URGENT,Clerk#000000244,0
2597985,1514,F,165204.82,1992-07-23,5-LOW,Clerk#000000044,0
2607716,2254,O,3664.90,1998-01-31,4-NOT SPECIFIED,Clerk#000000361,0
2610688,1384,F,62045.25,1993-04-02,4-NOT SPECIFIED,Clerk#000000743,0
2635495,1025,O,415652.93,1998-06-06,1-URGENT,Clerk#000000612,0
2636486,1171,O,113836.36,1996-08-13,1-URGENT,Clerk#000000289,0
2646306,2479,O,127918.48,1996-04-01,4-NOT SPECIFIED,Clerk#000000476,0
2649314,752,F,185485.26,1992-12-31,2-HIGH,Clerk#000000074,0
2656545,2063,F,79457.45,1994-02-12,5-LOW,Clerk#000000024,0
2657698,152,F,92632.59,1993-08-27,2-HIGH,Clerk#000000290,0
2678720,1781,F,146072.35,1994-10-03,1-URGENT,Clerk#000000855,0
2678819,91,F,234025.97,1995-03-19,3-MEDIUM,Clerk#000000459,0
2684035,2057,F,272618.37,1993-08-29,3-MEDIUM,Clerk#000000166,0
2686436,574,O,147523.90,1998-01-14,2-HIGH,Clerk#000000827,0
2689571,2254,O,132223.40,1997-02-27,4-NOT SPECIFIED,Clerk#000000659,0
2710849,115,O,273749.92,1997-04-25,1-URGENT,Clerk#000000262,0
2715942,2434,O,143470.65,1997-04-17,5-LOW,Clerk#000000364,0
2718852,1036,F,95548.98,1994-07-14,4-NOT SPECIFIED,Clerk#000000659,0
2725668,1774,F,308286.82,1992-08-27,4-NOT SPECIFIED,Clerk#000000567,0
2725829,880,O,12645.59,1998-03-08,4-NOT SPECIFIED,Clerk#000000242,0
2728164,2242,F,241623.00,1992-01-29,2-HIGH,Clerk#000000295,0
2729093,1036,O,265287.29,1995-12-23,2-HIGH,Clerk#000000241,0
2733026,620,O,41694.86,1995-08-28,5-LOW,Clerk#000000003,0
2736196,2254,F,156592.72,1992-03-17,4-NOT SPECIFIED,Clerk#000000833,0
2740740,382,O,190323.07,1997-02-05,1-URGENT,Clerk#000000361,0
2741445,1129,O,126669.33,1997-04-22,4-NOT SPECIFIED,Clerk#000000890,0
2750885,574,F,199690.83,1994-08-19,4-NOT SPECIFIED,Clerk#000000631,0
2757123,1033,F,109562.90,1992-06-21,4-NOT SPECIFIED,Clerk#000000105,0
2757954,1897,F,135844.95,1992-09-15,4-NOT SPECIFIED,Clerk#000000276,0
2769862,1060,O,107365.19,1998-05-20,1-URGENT,Clerk#000000362,0
2780678,620,O,48682.68,1998-04-18,5-LOW,Clerk#000000190,0
2782659,37,O,30807.04,1996-10-29,4-NOT SPECIFIED,Clerk#000000981,0
2790881,37,O,106068.15,1995-05-18,4-NOT SPECIFIED,Clerk#000000475,0
2797957,2467,O,172595.60,1996-08-21,5-LOW,Clerk#000000936,0
2799233,1126,F,245241.27,1993-04-13,3-MEDIUM,Clerk#000000922,0
2806528,37,F,98053.54,1993-06-22,4-NOT SPECIFIED,Clerk#000000376,0
2823489,1030,O,51554.48,1998-06-29,2-HIGH,Clerk#000000946,0
2834503,1060,O,244321.39,1996-08-11,2-HIGH,Clerk#000000423,0
2841509,1060,O,223470.45,1995-12-24,2-HIGH,Clerk#000000628,0
2847619,574,O,141574.42,1995-12-27,3-MEDIUM,Clerk#000000124,0
2856546,1897,O,252741.10,1998-05-03,2-HIGH,Clerk#000000573,0
2862149,1640,O,19243.28,1995-12-13,5-LOW,Clerk#000000803,0
2867780,2479,F,123193.14,1993-01-27,5-LOW,Clerk#000000258,0
2868711,1774,O,236559.19,1996-02-17,5-LOW,Clerk#000000114,0
2871205,1004,O,96382.01,1996-02-18,3-MEDIUM,Clerk#000000675,0
2879172,115,F,22644.78,1994-01-08,4-NOT SPECIFIED,Clerk#000000964,0
2887488,2200,O,172647.84,1995-12-29,1-URGENT,Clerk#000000625,0
2892036,37,F,60430.48,1992-04-19,4-NOT SPECIFIED,Clerk#000000590,0
2896933,1640,O,87900.17,1995-07-21,3-MEDIUM,Clerk#000000627,0
2897153,752,F,54408.73,1993-04-15,3-MEDIUM,Clerk#000000992,0
2897441,28,F,21123.95,1993-03-11,1-URGENT,Clerk#000000795,0
2916928,1885,F,195730.47,1993-11-12,5-LOW,Clerk#000000928,0
2920391,1033,F,26332.88,1994-10-26,1-URGENT,Clerk#000000165,0
2921282,1030,F,230179.43,1994-02-11,4-NOT SPECIFIED,Clerk#000000205,0
2927779,2207,O,161015.25,1997-03-15,4-NOT SPECIFIED,Clerk#000000945,0
2941313,91,O,335784.10,1995-06-18,1-URGENT,Clerk#000000571,0
2946881,382,O,221564.44,1996-09-29,2-HIGH,Clerk#000000844,0
2952162,1036,O,281413.07,1997-02-23,5-LOW,Clerk#000000918,0
2957510,316,O,120791.48,1995-05-15,1-URGENT,Clerk#000000210,0
2958631,1036,F,77932.30,1994-05-11,1-URGENT,Clerk#000000318,0
2961639,1885,O,162726.77,1998-06-01,1-URGENT,Clerk#000000661,0
2971200,752,F,222171.40,1992-11-20,4-NOT SPECIFIED,Clerk#000000745,0
2977062,1885,F,196687.14,1995-02-25,4-NOT SPECIFIED,Clerk#000000805,0
2981094,688,O,53257.54,1997-01-08,4-NOT SPECIFIED,Clerk#000000804,0
2982851,695,F,76542.46,1992-06-30,4-NOT SPECIFIED,Clerk#000000185,0
2983813,1126,O,110805.81,1997-07-06,4-NOT SPECIFIED,Clerk#000000553,0
2987043,2300,F,282080.92,1994-10-19,1-URGENT,Clerk#000000259,0
2989766,2254,O,186360.95,1997-12-15,4-NOT SPECIFIED,Clerk#000000697,0
600998,2479,O,289252.17,1995-10-27,4-NOT SPECIFIED,Clerk#000000034,0
622500,1060,F,39748.73,1993-11-11,4-NOT SPECIFIED,Clerk#000000061,0
635780,1465,O,85788.81,1996-12-22,4-NOT SPECIFIED,Clerk#000000640,0
639233,1774,F,203640.58,1994-06-30,2-HIGH,Clerk#000000911,0
640709,2200,F,40848.69,1993-08-23,3-MEDIUM,Clerk#000000565,0
645477,880,O,124436.17,1996-02-02,3-MEDIUM,Clerk#000000532,0
655555,2434,F,258840.05,1993-05-29,2-HIGH,Clerk#000000829,0
667751,214,F,195770.92,1994-07-13,5-LOW,Clerk#000000802,0
671495,620,O,225036.68,1997-01-30,4-NOT SPECIFIED,Clerk#000000569,0
675142,2254,O,262277.58,1996-03-11,5-LOW,Clerk#000000535,0
681730,28,F,199241.79,1993-08-11,5-LOW,Clerk#000000194,0
684420,1774,F,26382.81,1994-02-28,1-URGENT,Clerk#000000013,0
684993,2471,O,116814.20,1997-05-28,3-MEDIUM,Clerk#000000652,0
688900,1526,F,198740.19,1992-04-16,4-NOT SPECIFIED,Clerk#000000388,0
694150,1129,F,112595.82,1993-12-31,3-MEDIUM,Clerk#000000595,0
708706,37,O,280182.96,1996-03-18,3-MEDIUM,Clerk#000000457,0
709862,1126,F,125962.01,1993-08-03,4-NOT SPECIFIED,Clerk#000000377,0
713699,1022,F,24259.86,1992-11-19,4-NOT SPECIFIED,Clerk#000000917,0
715844,1825,O,394740.66,1997-03-13,3-MEDIUM,Clerk#000000374,0
723361,1036,F,330554.89,1992-05-10,2-HIGH,Clerk#000000483,0
723590,2242,F,121523.64,1994-12-28,4-NOT SPECIFIED,Clerk#000000983,0
724962,1526,O,218434.23,1997-11-03,1-URGENT,Clerk#000000357,0
736100,2467,F,74237.99,1994-03-10,4-NOT SPECIFIED,Clerk#000000288,0
737345,28,O,50764.15,1996-08-29,2-HIGH,Clerk#000000838,0
743941,1331,F,120729.33,1992-12-03,3-MEDIUM,Clerk#000000488,0
752615,463,O,34248.25,1997-11-20,3-MEDIUM,Clerk#000000034,0
755270,2300,F,121665.94,1992-05-17,5-LOW,Clerk#000000806,0
764708,463,O,7593.75,1997-08-21,1-URGENT,Clerk#000000400,0
765031,1574,F,214415.09,1994-03-26,5-LOW,Clerk#000000282,0
773479,1126,F,223070.41,1992-10-11,4-NOT SPECIFIED,Clerk#000000058,0
778662,1129,F,131130.68,1992-03-18,2-HIGH,Clerk#000000303,0
785573,2242,O,147977.01,1997-06-24,1-URGENT,Clerk#000000466,0
787909,688,F,204545.16,1992-03-02,4-NOT SPECIFIED,Clerk#000000826,0
794272,1781,O,203092.81,1997-04-04,2-HIGH,Clerk#000000968,0
794502,1030,O,135852.17,1998-05-02,2-HIGH,Clerk#000000609,0
795042,1022,F,51166.66,1992-04-22,1-URGENT,Clerk#000000063,0
796322,1171,F,242190.85,1993-08-06,4-NOT SPECIFIED,Clerk#000000225,0
798112,1514,F,318744.30,1994-04-02,3-MEDIUM,Clerk#000000021,0
807973,1033,O,73356.33,1995-08-15,4-NOT SPECIFIED,Clerk#000000009,0
816096,1036,F,221494.82,1993-05-18,4-NOT SPECIFIED,Clerk#000000464,0
817185,1384,O,10000.81,1997-11-29,5-LOW,Clerk#000000430,0
837190,574,P,171959.20,1995-04-21,1-URGENT,Clerk#000000681,0
840385,1738,F,339834.83,1992-09-29,4-NOT SPECIFIED,Clerk#000000430,0
841666,2134,F,285772.05,1993-12-04,3-MEDIUM,Clerk#000000027,0
859235,37,O,26418.40,1995-08-20,3-MEDIUM,Clerk#000000933,0
861573,880,F,120583.84,1994-08-14,5-LOW,Clerk#000000022,0
867777,1640,O,164546.93,1996-12-17,5-LOW,Clerk#000000574,0
868227,152,F,144847.62,1994-08-02,4-NOT SPECIFIED,Clerk#000000662,0
869440,1738,F,121183.66,1994-07-11,1-URGENT,Clerk#000000981,0
875268,2063,F,162422.94,1992-12-01,4-NOT SPECIFIED,Clerk#000000951,0
876962,880,F,135468.25,1992-08-09,2-HIGH,Clerk#000000694,0
881924,1193,O,22172.78,1998-07-10,4-NOT SPECIFIED,Clerk#000000683,0
915399,1033,F,95646.36,1992-07-25,4-NOT SPECIFIED,Clerk#000000064,0
918369,2200,O,149121.82,1997-12-06,2-HIGH,Clerk#000000999,0
923363,1205,F,267419.27,1992-12-18,2-HIGH,Clerk#000000380,0
925541,1171,F,56197.79,1993-05-21,3-MEDIUM,Clerk#000000351,0
934240,1030,O,36144.01,1997-09-11,2-HIGH,Clerk#000000522,0
952129,2434,O,69265.72,1995-11-26,1-URGENT,Clerk#000000172,0
954116,2242,F,265400.58,1993-04-25,3-MEDIUM,Clerk#000000571,0
962336,1397,O,62529.45,1996-05-09,2-HIGH,Clerk#000000926,0
964768,1825,F,129056.78,1994-11-02,3-MEDIUM,Clerk#000000950,0
967876,1825,F,104441.64,1993-07-03,5-LOW,Clerk#000000259,0
971268,2006,O,146406.73,1996-07-04,5-LOW,Clerk#000000341,0
973283,1825,O,231920.41,1996-11-25,1-URGENT,Clerk#000000146,0
979303,1897,F,174107.65,1992-09-17,4-NOT SPECIFIED,Clerk#000000780,0
989346,91,F,117773.65,1994-01-01,2-HIGH,Clerk#000000975,0
994213,1384,O,156005.06,1996-08-06,2-HIGH,Clerk#000000276,0
1007298,1060,F,321045.01,1993-01-24,2-HIGH,Clerk#000000721,0
1014692,2434,O,55063.12,1998-02-11,1-URGENT,Clerk#000000615,0
1060612,1465,O,73112.69,1998-04-14,3-MEDIUM,Clerk#000000769,0
1067780,2479,O,150600.51,1995-11-24,4-NOT SPECIFIED,Clerk#000000556,0
1089344,1825,F,198119.66,1993-12-08,4-NOT SPECIFIED,Clerk#000000205,0
1093059,1384,O,146992.94,1996-03-24,5-LOW,Clerk#000000928,0
1096418,1036,F,119002.11,1994-01-30,5-LOW,Clerk#000000580,0
1110469,1774,O,249796.57,1997-09-24,5-LOW,Clerk#000000489,0
1132901,2320,O,362917.43,1995-10-23,4-NOT SPECIFIED,Clerk#000000190,0
1137191,2320,F,190837.93,1994-09-30,1-URGENT,Clerk#000000083,0
1138978,2242,O,174807.56,1996-04-30,3-MEDIUM,Clerk#000000728,0
1141764,2200,O,229953.14,1998-01-28,3-MEDIUM,Clerk#000000494,0
1145475,1825,O,167949.72,1996-09-24,1-URGENT,Clerk#000000876,0
1150785,2242,F,247517.64,1993-05-28,3-MEDIUM,Clerk#000000777,0
1152673,382,F,283193.28,1993-07-12,4-NOT SPECIFIED,Clerk#000000590,0
1155074,1033,O,68757.55,1995-12-08,5-LOW,Clerk#000000122,0
1157473,2254,O,167927.49,1995-10-15,3-MEDIUM,Clerk#000000701,0
1161859,1465,F,270790.69,1992-09-02,4-NOT SPECIFIED,Clerk#000000120,0
1164896,752,O,37704.21,1996-07-19,4-NOT SPECIFIED,Clerk#000000693,0
1165380,2158,O,142631.32,1998-05-11,4-NOT SPECIFIED,Clerk#000000509,0
1169476,1060,O,119994.28,1997-04-05,4-NOT SPECIFIED,Clerk#000000434,0
1175622,316,O,55031.60,1998-07-14,2-HIGH,Clerk#000000449,0
1175942,1126,F,71798.09,1995-04-08,5-LOW,Clerk#000000890,0
1189474,1913,F,116792.09,1994-12-11,5-LOW,Clerk#000000329,0
1189891,2254,F,69035.75,1992-10-08,5-LOW,Clerk#000000223,0
1195655,2120,O,190336.96,1996-05-13,1-URGENT,Clerk#000000273,0
1198339,37,O,101108.73,1996-01-29,3-MEDIUM,Clerk#000000674,0
4804068,1030,O,13436.78,1996-01-20,1-URGENT,Clerk#000000193,0
4813158,2300,F,152936.91,1993-11-10,5-LOW,Clerk#000000744,0
4815809,1384,F,359833.17,1994-02-16,2-HIGH,Clerk#000000146,0
4821857,1126,O,114010.02,1997-09-12,2-HIGH,Clerk#000000901,0
4821953,316,O,177228.72,1997-02-17,3-MEDIUM,Clerk#000000977,0
4829313,1033,F,357895.78,1994-09-21,1-URGENT,Clerk#000000703,0
4838531,1897,O,273631.20,1996-12-12,4-NOT SPECIFIED,Clerk#000000399,0
4845536,1781,O,134673.01,1997-04-08,2-HIGH,Clerk#000000112,0
4848997,2158,F,9342.41,1992-11-18,3-MEDIUM,Clerk#000000825,0
4849377,590,F,17974.58,1994-07-07,4-NOT SPECIFIED,Clerk#000000497,0
4852803,1774,O,55143.84,1998-02-20,3-MEDIUM,Clerk#000000726,0
4855009,1331,F,193445.93,1993-04-01,2-HIGH,Clerk#000000562,0
4863045,880,O,165862.10,1998-07-15,2-HIGH,Clerk#000000860,0
4865794,463,F,60545.32,1992-07-28,4-NOT SPECIFIED,Clerk#000000493,0
4869122,463,O,185394.27,1996-09-15,3-MEDIUM,Clerk#000000360,0
4872388,37,F,223412.01,1993-10-16,4-NOT SPECIFIED,Clerk#000000223,0
4878594,1025,O,233062.95,1997-07-05,3-MEDIUM,Clerk#000000467,0
4881061,28,O,37996.67,1997-02-19,3-MEDIUM,Clerk#000000039,0
4884998,1640,F,164433.01,1994-08-17,1-URGENT,Clerk#000000493,0
4887429,2057,F,185294.13,1994-05-31,5-LOW,Clerk#000000279,0
4908291,1025,O,187191.53,1996-02-11,5-LOW,Clerk#000000764,0
4913955,2207,O,121018.79,1995-12-22,3-MEDIUM,Clerk#000000410,0
4918343,1036,O,62742.46,1998-02-11,2-HIGH,Clerk#000000528,0
4928418,214,O,49977.15,1995-04-28,4-NOT SPECIFIED,Clerk#000000805,0
4931588,1384,F,118514.88,1992-09-27,5-LOW,Clerk#000000101,0
4933729,2254,F,171165.58,1994-01-31,5-LOW,Clerk#000000543,0
4945090,463,F,308458.56,1995-01-07,3-MEDIUM,Clerk#000000703,0
4950721,37,P,255097.56,1995-03-10,3-MEDIUM,Clerk#000000156,0
4958758,1885,O,251500.56,1998-06-01,3-MEDIUM,Clerk#000000827,0
4975233,1514,O,129539.33,1996-06-12,2-HIGH,Clerk#000000817,0
5033986,316,F,98843.73,1992-03-23,1-URGENT,Clerk#000000159,0
5051073,1774,O,246183.05,1996-06-02,1-URGENT,Clerk#000000187,0
5063974,1025,O,306882.04,1997-01-20,5-LOW,Clerk#000000114,0
5064420,2200,F,89231.92,1995-02-22,5-LOW,Clerk#000000719,0
5068225,2434,O,101540.73,1996-01-26,4-NOT SPECIFIED,Clerk#000000084,0
5078563,1193,O,28164.12,1995-10-22,1-URGENT,Clerk#000000405,0
5078693,1640,O,61838.38,1997-10-01,2-HIGH,Clerk#000000257,0
5082214,382,F,59064.32,1993-11-09,3-MEDIUM,Clerk#000000682,0
5094054,152,F,40810.23,1993-07-19,1-URGENT,Clerk#000000382,0
5105056,1030,O,114000.45,1996-05-25,5-LOW,Clerk#000000070,0
5106787,2320,O,76407.11,1996-06-05,3-MEDIUM,Clerk#000000650,0
5126656,2200,O,96885.59,1996-06-25,3-MEDIUM,Clerk#000000299,0
5127936,2467,F,94993.53,1995-03-03,1-URGENT,Clerk#000000793,0
5136452,574,F,26398.06,1993-06-14,1-URGENT,Clerk#000000277,0
5203875,770,O,254912.77,1995-11-07,2-HIGH,Clerk#000000679,0
5205729,1331,O,96988.67,1995-10-24,3-MEDIUM,Clerk#000000953,0
5210630,1738,O,87564.86,1998-06-20,1-URGENT,Clerk#000000556,0
5212963,2479,O,118849.52,1998-04-07,4-NOT SPECIFIED,Clerk#000000858,0
5213477,1825,F,160708.15,1992-12-28,5-LOW,Clerk#000000617,0
5228454,37,O,51185.49,1997-11-13,1-URGENT,Clerk#000000498,0
5230503,773,O,114986.40,1997-01-15,3-MEDIUM,Clerk#000000856,0
5232677,2207,O,104515.26,1997-11-17,4-NOT SPECIFIED,Clerk#000000967,0
5233475,2207,F,19843.71,1994-06-27,1-URGENT,Clerk#000000418,0
5240324,2434,F,26161.27,1992-02-17,4-NOT SPECIFIED,Clerk#000000775,0
5248807,2254,O,240309.60,1996-06-11,5-LOW,Clerk#000000967,0
5254948,2200,O,233367.79,1995-11-30,5-LOW,Clerk#000000048,0
5263393,574,O,86867.72,1997-05-30,5-LOW,Clerk#000000370,0
5268998,1022,O,19846.82,1997-08-06,3-MEDIUM,Clerk#000000959,0
5271586,115,F,110328.27,1994-07-12,4-NOT SPECIFIED,Clerk#000000580,0
5293479,2254,F,182621.25,1992-02-23,4-NOT SPECIFIED,Clerk#000000206,0
5295296,1171,O,53791.45,1998-04-11,1-URGENT,Clerk#000000137,0
5295297,1897,F,28128.69,1994-02-28,1-URGENT,Clerk#000000314,0
5308897,1825,F,63577.39,1993-10-29,3-MEDIUM,Clerk#000000930,0
5317670,2471,O,39615.60,1997-02-20,1-URGENT,Clerk#000000755,0
5321953,752,O,215394.93,1995-11-19,4-NOT SPECIFIED,Clerk#000000466,0
5341828,2201,O,280235.55,1998-01-19,2-HIGH,Clerk#000000500,0
5344003,1060,O,29816.62,1995-10-26,4-NOT SPECIFIED,Clerk#000000568,0
5344480,1384,O,311848.02,1997-11-01,5-LOW,Clerk#000000771,0
5349799,1205,F,54251.64,1993-12-11,3-MEDIUM,Clerk#000000720,0
5352453,1030,O,337721.98,1995-12-27,3-MEDIUM,Clerk#000000595,0
5362629,1685,F,187160.84,1995-01-01,5-LOW,Clerk#000000891,0
5363140,91,O,193300.01,1996-03-06,3-MEDIUM,Clerk#000000848,0
5376739,1885,O,51035.05,1996-10-30,3-MEDIUM,Clerk#000000538,0
5377954,1193,O,137729.24,1997-02-06,3-MEDIUM,Clerk#000000592,0
5382214,1331,F,73648.96,1992-04-13,5-LOW,Clerk#000000604,0
5387620,382,P,129374.50,1995-03-14,5-LOW,Clerk#000000362,0
5393126,574,F,180462.89,1995-02-08,4-NOT SPECIFIED,Clerk#000000703,0
5394816,773,F,245263.95,1993-06-24,1-URGENT,Clerk#000000690,0
5395301,382,F,62362.77,1994-05-01,3-MEDIUM,Clerk#000000003,0
